Day,Age,"Ad set name","Ad name","Campaign name","Delivery status","Delivery level","Account name","Account ID",Reach,Impressions,"Attribution setting",Frequency,"Result Type",Results,"Amount spent (USD)","Cost per result","Link clicks",Purchases,"Mobile app purchases","Website purchases","Cost per purchase","App Installs","Mobile app installs","Desktop app installs","Cost per App Install",ThruPlays,"Landing page views","New messaging connections","Cost per new messaging connection","Messaging conversations started","CPM (cost per 1,000 impressions)","Campaign delivery","Post reactions","Post engagement","Post shares","Cost per Page engagement","Cost per landing page view","Reporting starts","Reporting ends","Campaign name","Clicks (all)","CPC (cost per link click)","Result rate","100% VTR","50% VTR","25% VTR","75% VTR","CTR (link click-through rate)"
2023-05-09,25-34,"BI Base: CTG & Mymensingh  - 100-200.txt",299TK+397TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$64.00_CPR- $0.02_3,200_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 21_100-200.txt_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,456,1212,"7-day click or 1-day view",2.6578947368421,"Mobile app purchases",22,0.27,,7,22,22,,0.01227273,2,2,,0.135,89,,,,,0.22277228,active,,307,,0.00087948,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$64.00_CPR- $0.02_3,200_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 21_100-200.txt_Non-BEP_May 1-May 31_All FB",9,0.03857143,1.8151815181518,0.07590759,0.22112211,0.24009901,0.09323432,0.57755775577558
2023-05-09,55-64,"Actionable Insights: Comp-CLG","Siam Safa Rajshahi- Mango -10s - Reach","2304124906_P01|4800019356|||Reach|_$10,420.00_CPR- $0.13_16,030,769_freq 5_Robi_Brand_Siam Safa Rajshahi- Mango_Reach-5_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,57579,57579,"7-day click or 1-day view",1,Reach,57579,4.611553662796,0.080090895340246,334,,,,,,,,,2520,48,,,,0.0800909,active,21,12215,,0.00037753,0.09607403,2023-05-09,2023-05-09,"2304124906_P01|4800019356|||Reach|_$10,420.00_CPR- $0.13_16,030,769_freq 5_Robi_Brand_Siam Safa Rajshahi- Mango_Reach-5_May 1-May 31_All FB",474,0.01380705,100,0.04393963,0.09928967,0.26375936,0.06146338,0.5800725959117
2023-05-09,55-64,"Actionable Insights: AI-Comp-Dual-Rajshahi","Winback - Reach","2304124461_P01|4800019261|||Reach|_$362.00_CPR- $0.3_201,111_freq 6_CLM_Winback Always on Promotion_2mn_April'23_Reach 4_Apr 9-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,336,343,"7-day click or 1-day view",1.0208333333333,Reach,336,0.01,0.029761904761905,2,,,,,,,,,8,,,,,0.02915452,active,,58,,0.00017241,,2023-05-09,2023-05-09,"2304124461_P01|4800019261|||Reach|_$362.00_CPR- $0.3_201,111_freq 6_CLM_Winback Always on Promotion_2mn_April'23_Reach 4_Apr 9-Jun 30_All FB",4,0.005,97.959183673469,0.02332362,0.05539359,0.18950437,0.02915452,0.58309037900875
2023-05-09,35-44,"Custom Audience: AI_HP_All Robi User-Oct'21 & AI_HP_Airtel User Exclude 25% Alpha Video Viewer, Bi Base, Competition","Alpha recharge - Install","2304124605_P01|4800019303|||_App Installs_$1,761.00_CPR- $0.7_2,821_SO Alpha_2.2Mn-April'23__Apr 26-Jun 30_All FB – Copy",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,7856,11124,"1-day click or 1-day view",1.4159877800407,"Mobile app installs",15,4.6616859623734,,65,,,,,15,15,,0.31077906,1545,,,,,0.41906562,active,10,3926,,0.00118739,,2023-05-09,2023-05-09,"2304124605_P01|4800019303|||_App Installs_$1,761.00_CPR- $0.7_2,821_SO Alpha_2.2Mn-April'23__Apr 26-Jun 30_All FB – Copy",63,0.07171825,0.13484358144552,0.14167566,0.30070119,0.32856886,0.16145271,0.58432218626393
2023-05-09,18-24,"BI Base: Kushtia - 1-50.txt",107TK+189TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1687,4604,"7-day click or 1-day view",2.7291049199763,"Mobile app purchases",50,0.9,,27,50,50,,0.018,3,3,,0.3,265,,,,,0.19548219,active,2,1109,,0.00081154,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",49,0.03333333,1.0860121633362,0.05864466,0.20373588,0.22849696,0.07710686,0.58644656820156
2023-05-09,65+,"BI Base: BI base  Minus Brand Thematic & 180 days active",148+196_MAU_Install,"2304124904_P01|4800019327|Single App||_App Installs_$460.00_CPR- $0.12_3,833_My Robi Single App_Phase2_3mn for May'23_Install 3_Predicted to churn Excluding Other Audiences _MAU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,784,1022,"1-day click or 1-day view",1.3035714285714,"Mobile app installs",1,0.17,,6,1,1,,0.17,1,1,,0.17,44,,,,,0.16634051,active,,198,,0.00085859,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$460.00_CPR- $0.12_3,833_My Robi Single App_Phase2_3mn for May'23_Install 3_Predicted to churn Excluding Other Audiences _MAU_May 1-May 31_All FB",6,0.02833333,0.097847358121331,0.04598826,0.15949119,0.18590998,0.05772994,0.58708414872798
2023-05-09,65+,"BI Base:  Sylhet - Non-BEP - BI Base - All Robi User - 14th April 2023","22TK 2GB First Login Sylhet_Non-BEP_Installs","2304124904_P01|4800019327|Single App||_App Installs_$66.00_CPR- $0.12_550_My Robi Single App_Phase2_3mn for May'23_Install 10_BI Base (Robi User)  (Sylhet)_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,84,170,"1-day click or 1-day view",2.0238095238095,,,0,,1,,,,,,,,,,,,,,0,active,,1,,0,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$66.00_CPR- $0.12_550_My Robi Single App_Phase2_3mn for May'23_Install 10_BI Base (Robi User)  (Sylhet)_Non-BEP_May 1-May 31_All FB",1,0,,0,0,0,0,0.58823529411765
2023-05-09,18-24,"Custom Audience: 25% Alpha Video Viewer  Exclude: Competition User, BI Base","Alpha recharge - Install","2304124605_P01|4800019303|||_App Installs_$895.00_CPR- $0.7_1,350_SO Alpha_2.2Mn-April'23__Apr 26-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,9603,15279,"1-day click or 1-day view",1.5910652920962,"Mobile app installs",18,4.6532838983051,,90,,,,,18,18,,0.25851577,2862,,6,0.77554732,11,0.30455422,active,9,5855,,0.00079475,,2023-05-09,2023-05-09,"2304124605_P01|4800019303|||_App Installs_$895.00_CPR- $0.7_1,350_SO Alpha_2.2Mn-April'23__Apr 26-Jun 30_All FB",90,0.05170315,0.11780875711761,0.19176648,0.33850383,0.36069114,0.21257936,0.58904378558806
2023-05-09,25-34,"BI Base: RB_WB_VLR_Silentbase_20230426.txt","Winback - Reach","2304124461_P01|4800019261|||Reach|_$221.00_CPR- $0.3_122,778_freq 6_CLM_Winback Always on Promotion_2mn_April'23_Reach 13_Apr 10-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,4854,5363,"7-day click or 1-day view",1.1048619695097,Reach,4854,1.24,0.25545941491553,32,,,,,,,,,188,6,,,,0.23121387,active,1,537,,0.00230912,0.20666667,2023-05-09,2023-05-09,"2304124461_P01|4800019261|||Reach|_$221.00_CPR- $0.3_122,778_freq 6_CLM_Winback Always on Promotion_2mn_April'23_Reach 13_Apr 10-Jun 30_All FB",47,0.03875,90.509043445833,0.03636025,0.06153272,0.1092672,0.04475107,0.59668096214805
2023-05-09,35-44,"Custom Audience: Visited Bundle, My Family, My Plan  Product But didn't Add to Cart","My Family 998 New_RGB_Conversion","2304124904_P01|4800019327|Single App||_Conversions (App)_$465.00_CPR- $0.02_23,250_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 3_Bundle, My Family, My Plan  Product View  but Didn't  Add to Cart _RGB_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,338,669,"7-day click or 1-day view",1.9792899408284,"Mobile app purchases",6,0.11,,4,6,6,,0.01833333,,,,,67,,,,,0.16442451,active,,246,,0.00044715,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$465.00_CPR- $0.02_23,250_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 3_Bundle, My Family, My Plan  Product View  but Didn't  Add to Cart _RGB_May 1-May 31_All FB",7,0.0275,0.89686098654709,0.10911809,0.32286996,0.34080717,0.14499253,0.59790732436472
2023-05-09,13-17,"Actionable Insights: Pan BD_Youth","Siam Safa Rajshahi- Mango -10s - Reach","2304124906_P01|4800019356|||Reach|_$2,457.00_CPR- $0.13_3,780,000_freq 5_Robi_Brand_Siam Safa Rajshahi- Mango_Reach -1_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1243793,1299982,"7-day click or 1-day view",1.0451755235799,Reach,1243793,60.44793175853,0.048599671937798,7905,8,,8,7.55599147,,,,,45374,526,26,2.32492045,38,0.04649905,active,1339,147142,4,0.00041081,0.11492002,2023-05-09,2023-05-09,"2304124906_P01|4800019356|||Reach|_$2,457.00_CPR- $0.13_3,780,000_freq 5_Robi_Brand_Siam Safa Rajshahi- Mango_Reach -1_May 1-May 31_All FB",12282,0.0076468,95.677709383668,0.03474971,0.06759709,0.12387325,0.04715604,0.60808534272013
2023-05-09,45-54,"BI Base: All Dhaka - 51-100.txt",148TK+196TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$64.00_CPR- $0.02_3,200_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 20_51-100.txt_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,160,325,"7-day click or 1-day view",2.03125,"Mobile app purchases",2,0.01,,2,2,2,,0.005,,,,,40,,,,,0.03076923,active,,154,,6.494E-5,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$64.00_CPR- $0.02_3,200_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 20_51-100.txt_Non-BEP_May 1-May 31_All FB",3,0.005,0.61538461538462,0.12307692,0.41846154,0.43692308,0.15384615,0.61538461538462
2023-05-09,45-54,"Custom Audience: MFS_SP_BKASH_ROBI.txt MFS_SP_UPAY_ROBI.txt MFS_SP_NAGAD_ROBI.txt Single app recharge base MFS recharge base","Alpha recharge - Install","2304124605_P01|4800019303|||_App Installs_$418.00_CPR- $0.8_588_SO Alpha_2.2Mn-April'23__Apr 26-Jun 30_All FB – Copy",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,908,1130,"1-day click or 1-day view",1.2444933920705,"Mobile app installs",3,0.49,,7,1,1,,0.49,3,3,,0.16333333,133,,,,,0.43362832,active,,381,,0.00128609,,2023-05-09,2023-05-09,"2304124605_P01|4800019303|||_App Installs_$418.00_CPR- $0.8_588_SO Alpha_2.2Mn-April'23__Apr 26-Jun 30_All FB – Copy",7,0.07,0.26548672566372,0.12389381,0.27079646,0.31769912,0.14424779,0.61946902654867
2023-05-09,35-44,"BI Base: BI base  Minus Brand Thematic & 180 days active",148+196_MAU_Install,"2304124904_P01|4800019327|Single App||_App Installs_$460.00_CPR- $0.12_3,833_My Robi Single App_Phase2_3mn for May'23_Install 3_Predicted to churn Excluding Other Audiences _MAU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,3713,4832,"1-day click or 1-day view",1.3013735523835,"Mobile app installs",8,0.53,,30,2,2,,0.265,8,8,,0.06625,324,,,,,0.10968543,active,,990,,0.00053535,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$460.00_CPR- $0.12_3,833_My Robi Single App_Phase2_3mn for May'23_Install 3_Predicted to churn Excluding Other Audiences _MAU_May 1-May 31_All FB",30,0.01766667,0.16556291390728,0.07139901,0.17425497,0.19701987,0.08816225,0.62086092715232
2023-05-09,35-44,"BI Base: 200-400.txt",148+196_ARPU_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$32.00_CPR- $0.02_1,600_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 16_200-400.txt _ARPU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,90,161,"7-day click or 1-day view",1.7888888888889,"Mobile app purchases",23,0.02,,1,23,23,,0.00086957,,,,,6,,,,,0.1242236,active,1,27,,0.00074074,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$32.00_CPR- $0.02_1,600_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 16_200-400.txt _ARPU_May 1-May 31_All FB",2,0.02,14.285714285714,0.03726708,0.13664596,0.14906832,0.05590062,0.62111801242236
2023-05-09,65+,"Actionable Insights: All Competition-Sep'22 Exclude: Comp-CLG","Siam Safa Rajshahi- Mango -10s - Reach","2304124906_P01|4800019356|||Reach|_$7,007.00_CPR- $0.13_10,780,000_freq 5_Robi_Brand_Siam Safa Rajshahi- Mango_Reach-4_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,15876,15902,"7-day click or 1-day view",1.0016376921139,Reach,15876,1.3101793455939,0.08252578392504,99,,,,,,,,,559,12,,,1,0.08239085,active,10,2921,,0.00044854,0.10918161,2023-05-09,2023-05-09,"2304124906_P01|4800019356|||Reach|_$7,007.00_CPR- $0.13_10,780,000_freq 5_Robi_Brand_Siam Safa Rajshahi- Mango_Reach-4_May 1-May 31_All FB",140,0.01323413,99.836498553641,0.03597032,0.08879386,0.22192177,0.05244623,0.62256319959753
2023-05-09,35-44,"BI Base:  Mymensingh - Non-BEP - BI Base - All Robi User - 14th April 2023","22TK 2GB First Login Mymensingh_Non-BEP_Installs","2304124904_P01|4800019327|Single App||_App Installs_$45.00_CPR- $0.12_375_My Robi Single App_Phase2_3mn for May'23_Install 11_BI Base (Robi User)  (Mymensingh)_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,670,1124,"1-day click or 1-day view",1.6776119402985,"Mobile app installs",1,0.11,,7,,,,,1,1,,0.11,,,,,,0.09786477,active,1,8,,0.01375,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$45.00_CPR- $0.12_375_My Robi Single App_Phase2_3mn for May'23_Install 11_BI Base (Robi User)  (Mymensingh)_Non-BEP_May 1-May 31_All FB",7,0.01571429,0.088967971530249,0,0,0,0,0.62277580071174
2023-05-09,35-44,"BI Base: Kushtia - 1-50.txt",107TK+189TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,138,321,"7-day click or 1-day view",2.3260869565217,"Mobile app purchases",3,0.13,,2,3,3,,0.04333333,,,,,25,,,,,0.40498442,active,,106,,0.00122642,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",2,0.065,0.93457943925234,0.08722741,0.27102804,0.31152648,0.09345794,0.62305295950156
2023-05-09,65+,"Actionable Insights: AI-Comp-Dual-Sylhet","Winback - Reach","2304124461_P01|4800019261|||Reach|_$451.00_CPR- $0.3_250,556_freq 6_CLM_Winback Always on Promotion_2mn_April'23_Reach 7_Apr 9-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,637,637,"7-day click or 1-day view",1,Reach,637,0.05,0.078492935635793,4,,,,,,,,,10,1,,,,0.07849294,active,,56,,0.00089286,0.05,2023-05-09,2023-05-09,"2304124461_P01|4800019261|||Reach|_$451.00_CPR- $0.3_250,556_freq 6_CLM_Winback Always on Promotion_2mn_April'23_Reach 7_Apr 9-Jun 30_All FB",5,0.0125,100,0.01412873,0.03924647,0.08948195,0.02197802,0.62794348508634
2023-05-09,18-24,"Custom Audience: 180 days active user excluding 30 days active user","first Hajj Tutorial - Install","2304124907_P01|4800019357|||_App Installs_$589.00_CPR- $0.13_4,531_VAS_Noor_2mn_phase2-May & June'23_Install 3_May 2-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,786,951,"1-day click or 1-day view",1.2099236641221,"Mobile app installs",1,0.29,,6,,,,,1,1,,0.29,45,,,,,0.30494217,active,2,189,,0.00153439,,2023-05-09,2023-05-09,"2304124907_P01|4800019357|||_App Installs_$589.00_CPR- $0.13_4,531_VAS_Noor_2mn_phase2-May & June'23_Install 3_May 2-Jun 30_All FB",7,0.04833333,0.10515247108307,0.0042061,0.00736067,0.04100946,0.00525762,0.63091482649842
2023-05-09,18-24,"BI Base: 200-400.txt","My Family 499_ARPU_Conversion","2304124904_P01|4800019327|Single App||_Conversions (App)_$32.00_CPR- $0.02_1,600_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 16_200-400.txt _ARPU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,73,158,"7-day click or 1-day view",2.1643835616438,"Mobile app purchases",14,0.03,,1,14,14,,0.00214286,1,1,,0.03,7,,,,,0.18987342,active,1,34,,0.00088235,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$32.00_CPR- $0.02_1,600_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 16_200-400.txt _ARPU_May 1-May 31_All FB",2,0.03,8.8607594936709,0.05063291,0.17088608,0.1835443,0.06329114,0.63291139240506
2023-05-09,65+,"Xact: Winback BI  xACT Base Updated - 27 April 2023","EasyPlan Carryforward Revised_MAU_Installs","2304124904_P01|4800019327|Single App||_App Installs_$950.00_CPR- $0.1_9,500_My Robi Single App_Phase2_3mn for May'23_Install 5_Winback BI  xACT Base _MAU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,352,789,"1-day click or 1-day view",2.2414772727273,"Mobile app installs",1,0.11,,5,,,,,1,1,,0.11,59,,,,,0.13941698,active,,194,,0.00056701,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$950.00_CPR- $0.1_9,500_My Robi Single App_Phase2_3mn for May'23_Install 5_Winback BI  xACT Base _MAU_May 1-May 31_All FB",5,0.022,0.12674271229404,0.0747782,0.22053232,0.2243346,0.08111534,0.63371356147022
2023-05-09,35-44,"Core Audience: International Trip Enthusiast","Hajj Static 3 - Reach","2304124574_P01|4800019308|||Reach|_$500.00_CPR- $0.4_250,000_freq 5_CLM_INTERNATIONAL ROAMING _AlwaysOn_Reach_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,462,473,"7-day click or 1-day view",1.0238095238095,Reach,462,0.07,0.15151515151515,3,,,,,,,,,,,,,,0.14799154,active,,3,,0.02333333,,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||Reach|_$500.00_CPR- $0.4_250,000_freq 5_CLM_INTERNATIONAL ROAMING _AlwaysOn_Reach_Apr 13-Jun 30_All FB",3,0.02333333,97.674418604651,0,0,0,0,0.63424947145877
2023-05-09,25-34,"Custom Audience: 180 days active  minus 30 days active user",29/46TK_MAU_Install,"2304124904_P01|4800019327|Single App||_App Installs_$50.00_CPR- $0.3_167_My Robi Single App_Phase2_3mn for May'23_Install 4_Uninstalled within 180 days _MAU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,365,473,"1-day click or 1-day view",1.2958904109589,"Mobile app installs",2,0.05,,3,,,,,2,2,,0.025,3,,,,,0.10570825,active,1,28,,0.00178571,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_App Installs_$50.00_CPR- $0.3_167_My Robi Single App_Phase2_3mn for May'23_Install 4_Uninstalled within 180 days _MAU_May 1-May 31_All FB",3,0.01666667,0.42283298097252,0.00634249,0.0422833,0.05919662,0.01268499,0.63424947145877
2023-05-09,35-44,"BI Base: RB_WB_VLR_Silentbase_20230426.txt","Winback - Reach","2304124461_P01|4800019261|||Reach|_$221.00_CPR- $0.3_122,778_freq 6_CLM_Winback Always on Promotion_2mn_April'23_Reach 13_Apr 10-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1473,1732,"7-day click or 1-day view",1.1758316361168,Reach,1473,0.41,0.27834351663272,11,,,,,,,,,72,2,,,,0.23672055,active,1,228,,0.00179825,0.205,2023-05-09,2023-05-09,"2304124461_P01|4800019261|||Reach|_$221.00_CPR- $0.3_122,778_freq 6_CLM_Winback Always on Promotion_2mn_April'23_Reach 13_Apr 10-Jun 30_All FB",15,0.03727273,85.046189376443,0.04387991,0.07852194,0.14838337,0.05658199,0.635103926097
2023-05-09,45-54,"Core Audience: Business Executives","Hajj (Dynamic) - Video Views","2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,2829,2984,"7-day click or 1-day view",1.0547896783316,ThruPlay,2190,0.79,0.00036073059360731,19,,,,,,,,,2190,3,,,,0.26474531,active,,2555,,0.0003092,0.26333333,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Video Views_$482.00_CPR- $0.003_160,667_CLM_INTERNATIONAL ROAMING _AlwaysOn_Video Views_Apr 13-Jun 30_All FB",19,0.04157895,73.391420911528,0.73357909,0.80328418,0.86561662,0.75703753,0.63672922252011
2023-05-09,55-64,"Core Audience: Business Executives","Hajj Static 1 - traffic","2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,536,1252,"7-day click or 1-day view",2.3358208955224,"Landing page views",3,0.1,,8,,,,,,,,,,3,,,,0.0798722,active,,8,,0.0125,0.03333333,2023-05-09,2023-05-09,"2304124574_P01|4800019308|||_Traffic_$406.00_CPR- $0.03_13,533_CLM_INTERNATIONAL ROAMING _AlwaysOn_Web Traffic_Apr 13-Jun 30_All FB",8,0.0125,0.23961661341853,0,0,0,0,0.63897763578275
2023-05-09,45-54,"Custom Audience: AI_HP_All Robi User-Oct'21 & AI_HP_Airtel User Exclude 25% Alpha Video Viewer, Bi Base, Competition","Alpha recharge - Install","2304124605_P01|4800019303|||_App Installs_$1,761.00_CPR- $0.7_2,821_SO Alpha_2.2Mn-April'23__Apr 26-Jun 30_All FB – Copy",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1952,2929,"1-day click or 1-day view",1.500512295082,"Mobile app installs",2,1.2604558610709,,19,,,,,2,2,,0.63022793,370,,,,,0.43033659,active,2,961,,0.00131161,,2023-05-09,2023-05-09,"2304124605_P01|4800019303|||_App Installs_$1,761.00_CPR- $0.7_2,821_SO Alpha_2.2Mn-April'23__Apr 26-Jun 30_All FB – Copy",19,0.06633978,0.068282690337999,0.1293957,0.27039945,0.31239331,0.15090475,0.64868555821099
2023-05-09,45-54,"Custom Audience: Visited Voice Product But didn't Add to Cart","EasyPlan OVC_RGB_Conversion","2304124904_P01|4800019327|Single App||_Conversions (App)_$465.00_CPR- $0.02_23,250_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 2_Voice Product View  but Didn't  Add to Cart _RGB_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,406,615,"7-day click or 1-day view",1.5147783251232,"Mobile app purchases",12,0.09,,4,12,12,,0.0075,3,3,,0.03,31,,,,,0.14634146,active,1,203,,0.00044335,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$465.00_CPR- $0.02_23,250_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 2_Voice Product View  but Didn't  Add to Cart _RGB_May 1-May 31_All FB",28,0.0225,1.9512195121951,0.05203252,0.10894309,0.27804878,0.0601626,0.65040650406504
2023-05-09,35-44,"Custom Audience: 30 Days Purchaser  Exlude 15 Days Purchaser","EasyPlan OVC_ARPU_Conversion","2304124904_P01|4800019327|Single App||_Conversions (App)_$140.00_CPR- $0.03_4,667_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 10_15 Days non-purchaser _ARPU_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,530,922,"7-day click or 1-day view",1.7396226415094,"Mobile app purchases",27,0.13,,6,27,27,,0.00481481,1,1,,0.13,27,,,,,0.14099783,active,3,191,,0.00068063,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$140.00_CPR- $0.03_4,667_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 10_15 Days non-purchaser _ARPU_May 1-May 31_All FB",21,0.02166667,2.9284164859002,0.03145336,0.06832972,0.1681128,0.04663774,0.65075921908894
2023-05-09,25-34,"BI Base: Rajshahi - 1-50.txt",107TK+189TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,244,614,"7-day click or 1-day view",2.516393442623,"Mobile app purchases",10,0.15,,4,10,10,,0.015,,,,,30,,,,,0.24429967,active,2,105,,0.00142857,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$67.00_CPR- $0.02_3,350_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 19_1-50.txt_Non-BEP_May 1-May 31_All FB",10,0.0375,1.628664495114,0.05211726,0.14332248,0.17100977,0.06351792,0.6514657980456
2023-05-09,18-24,"BI Base: Kushtia - 100-200.txt",299TK+397TK_Non-BEP_Conversion,"2304124904_P01|4800019327|Single App||_Conversions (App)_$64.00_CPR- $0.02_3,200_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 21_100-200.txt_Non-BEP_May 1-May 31_All FB",active,ad,"Robi Axiata - HP - BD - USD",3489291037788310,1228,3508,"7-day click or 1-day view",2.85667752443,"Mobile app purchases",50,0.66,,23,50,50,,0.0132,3,3,,0.22,299,,,,,0.18814139,active,2,1062,,0.00062147,,2023-05-09,2023-05-09,"2304124904_P01|4800019327|Single App||_Conversions (App)_$64.00_CPR- $0.02_3,200_My Robi Single App_Phase2_3mn for May'23_Conversions (App) 21_100-200.txt_Non-BEP_May 1-May 31_All FB",42,0.02869565,1.4253135689852,0.08836944,0.27023945,0.28021665,0.11488027,0.65564424173318
