Day,Age,"Ad set name","Ad name","Campaign name","Account name","Account ID",Reach,Impressions,"Attribution setting",Frequency,"Amount spent (USD)","Link clicks",Purchases,"Mobile app purchases","Website purchases","Cost per purchase","App Installs","Mobile app installs","Desktop app installs","Cost per App Install","Landing page views","New messaging connections","Cost per new messaging connection","Messaging conversations started","CPM (cost per 1,000 impressions)","Campaign delivery","Post reactions","Post engagement","Post shares","Cost per Page engagement","Cost per landing page view","Reporting starts","Reporting ends","Campaign name","Clicks (all)","CPC (cost per link click)","100% VTR","50% VTR","25% VTR","75% VTR","CTR (link click-through rate)","Delivery status","Delivery level","Result Type","Cost per result",Results,"Page engagement",ThruPlays,"Result rate"
2023-05-14,55-64,"Custom Audience: robishop_website_visitors_90D","Mobile Carnival","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,20,26,"7-day click or 1-day view",1.3,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,25-34,"Custom: Lookalike of Gas light detector page visitor","Tactical Gas detector","2304124794_P01|4800019347|Website||_Conversions_$115.00_CPR- $6_19_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB","Robishop - HP - BD - USD",314738092876571,0,0,"7-day click or 1-day view",0,0,,,,,,,,,,,,,,,inactive,,,,,,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Conversions_$115.00_CPR- $6_19_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB",0,,,,,,,not_delivering,ad,,,,,,
2023-05-14,35-44,"Custom Audience: Lookalike audiences 1% of IOT page visitor 30 days","Tactical Gas detector","2304124794_P01|4800019347|Website||_Traffic_$155.00_CPR- $0.04_3,875_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB","Robishop - HP - BD - USD",314738092876571,0,0,"7-day click or 1-day view",0,0,,,,,,,,,,,,,,,inactive,,,,,,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Traffic_$155.00_CPR- $0.04_3,875_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB",0,,,,,,,not_delivering,ad,,,,,,
2023-05-14,25-34,"Custom Audience: Lookalike audiences 1% of IOT page visitor 30 days","Tactical Gas detector","2304124794_P01|4800019347|Website||_Traffic_$155.00_CPR- $0.04_3,875_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB","Robishop - HP - BD - USD",314738092876571,0,0,"7-day click or 1-day view",0,0,,,,,,,,,,,,,,,inactive,,,,,,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Traffic_$155.00_CPR- $0.04_3,875_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB",0,,,,,,,not_delivering,ad,,,,,,
2023-05-14,18-24,"Custom Audience: Lookalike audiences 1% of IOT page visitor 30 days","Tactical Gas detector","2304124794_P01|4800019347|Website||_Traffic_$155.00_CPR- $0.04_3,875_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB","Robishop - HP - BD - USD",314738092876571,0,0,"7-day click or 1-day view",0,0,,,,,,,,,,,,,,,inactive,,,,,,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Traffic_$155.00_CPR- $0.04_3,875_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB",0,,,,,,,not_delivering,ad,,,,,,
2023-05-14,45-54,"Custom Audience: Lookalike (1%) - Mobile_portfolio_Purchasers_30D","Robishop Mobile Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,422.00_CPR- $5_284_Always On_Mobile Phones_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,5,5,"7-day click or 1-day view",1,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,422.00_CPR- $5_284_Always On_Mobile Phones_Apr 13-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,45-54,"Remarketing: Viewed or Added to Cart in Last 30Days","Robishop Electronics & Home appliance Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,13,41,"7-day click or 1-day view",3.1538461538462,0.06,,,,,,,,,,,,,,1.46341463,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB",1,,0,0,0,0,,active,ad,,,,,,
2023-05-14,18-24,"Remarketing: Cross Sell all mobile purchaser 180 days","Robishop Electronics & Home appliance Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,141,392,"7-day click or 1-day view",2.7801418439716,0.44,,,,,,,,,,,,,,1.12244898,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$1,245.00_CPR- $8_156_Always On_Home Appliances_Apr 13-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,45-54,"Lookalike Audience: Lookalike (1%) - rshop_Accessories_Purchasers_90D_by_name(url) - accessories feed","Dynamic Feed - accessories - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,2,2,"7-day click or 1-day view",1,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,25-34,"Lookalike Audience: Lookalike (1%) - rshop_Accessories_Purchasers_90D_by_name(url) - accessories feed","Dynamic Feed - accessories - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,201,210,"7-day click or 1-day view",1.044776119403,0.03,,,,,,,,,,,,,,0.14285714,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",2,,0,0,0,0,,active,ad,,,,,,
2023-05-14,45-54,"Lookalike Audience: Lookalike 1% Robishop Purchasers - accessories feed","Dynamic Feed - accessories - Traffic","2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,4,4,"7-day click or 1-day view",1,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$1,581.00_CPR- $0.04_39,525_Always On_Dynamic Landing Page view_Apr 13-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,45-54,"Custom Audience: cross Sell Accessories to iot viewers - All Accessories Products","Robishop Accessories Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,12,23,"7-day click or 1-day view",1.9166666666667,0.02,,,,,,,,,,,,,,0.86956522,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,45-54,"Remarketing Audience: Cross Sell Accessories to Mobile Purchaser 90D","Robishop Accessories Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,2,2,"7-day click or 1-day view",1,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,35-44,"Remarketing Audience: Cross Sell Accessories to Mobile Purchaser 90D","Robishop Accessories Collection Catalog","2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,31,59,"7-day click or 1-day view",1.9032258064516,0.01,,,,,,,,,,,,,,0.16949153,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Catalogue Sales_$889.00_CPR- $3_296_Always On_Accessories_Apr 13-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,55-64,"Custom Audience: People who like or follow ​Robishop Page + Robishop Engaged audience in post/ads last 30 Days","Mobile Carnival Main","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,9,9,"7-day click or 1-day view",1,0.01,,,,,,,,,,,,,,1.11111111,active,,2,,0.005,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,0.11111111,0.22222222,0.22222222,0.22222222,,active,ad,,,,2,1,
2023-05-14,65+,"Custom Audience: robishop_website_visitors_90D","Mobile Carnival","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,30,36,"7-day click or 1-day view",1.2,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,45-54,"Custom Audience:  OnePlus Nord CE 3 web page visit 180D","Oneplus Nord CE 3 Launch","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB","Robishop - HP - BD - USD",314738092876571,3,5,"7-day click or 1-day view",1.6666666666667,0.01,,,,,,,,,,,,,,2,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,45-54,"Custom Audience: robishop_website_visitors_90D","Mobile Carnival","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,57,69,"7-day click or 1-day view",1.2105263157895,0.03,,,,,,,,,,,,,,0.43478261,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,65+,"Custom Audience: Robishop Mobile Webpage Visitors_90+landing URL visitors","Mobile Carnival Main","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,1,1,"7-day click or 1-day view",1,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,,,,,,active,ad,,,,,,
2023-05-14,55-64,"Custom Audience: Robishop Mobile Webpage Visitors_90+landing URL visitors","Mobile Carnival Main","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,2,2,"7-day click or 1-day view",1,0,,,,,,,,,,,,,,0,active,,1,,0,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,,0.5,0.5,,,active,ad,,,,1,,
2023-05-14,55-64,"Custom Audience: robishop_website_visitors_90D","Mobile Carnival Main","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,1,1,"7-day click or 1-day view",1,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,,,,,,active,ad,,,,,,
2023-05-14,45-54,"Custom Audience: robishop_website_visitors_90D","Mobile Carnival Main","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,3,3,"7-day click or 1-day view",1,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,,,0.33333333,,,active,ad,,,,,,
2023-05-14,35-44,"Custom Audience: robishop_website_visitors_90D","Mobile Carnival Main","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,9,11,"7-day click or 1-day view",1.2222222222222,0,,,,,,,,,,,,,,0,active,,1,,0,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,,0.09090909,0.27272727,,,active,ad,,,,1,,
2023-05-14,25-34,"Custom Audience: robishop_website_visitors_90D","Mobile Carnival Main","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,51,53,"7-day click or 1-day view",1.0392156862745,0.01,,,,,,,,,,,,,,0.18867925,active,,6,,0.00166667,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,0.0754717,0.11320755,0.13207547,0.0754717,,active,ad,,,,6,4,
2023-05-14,65+,"Custom Audience:  Robishop All Purchasers_180days_Mar'22","Mobile Carnival","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,1,4,"7-day click or 1-day view",4,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,45-54,"Custom Audience:  Robishop All Purchasers_180days_Mar'22","Mobile Carnival","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,3,5,"7-day click or 1-day view",1.6666666666667,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,35-44,"Custom Audience:  Robishop All Purchasers_180days_Mar'22","Mobile Carnival","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,13,23,"7-day click or 1-day view",1.7692307692308,0.01,,,,,,,,,,,,,,0.43478261,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,65+,"Custom Audience: Robishop Mobile Webpage Visitors_90+landing URL visitors","Mobile Carnival","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,28,38,"7-day click or 1-day view",1.3571428571429,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,25-34,"Custom Audience:  Robishop All Purchasers_180days_Mar'22","Mobile Carnival Main","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,1,1,"7-day click or 1-day view",1,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,18-24,"Custom Audience:  Robishop All Purchasers_180days_Mar'22","Mobile Carnival Main","2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB","Robishop - HP - BD - USD",314738092876571,3,4,"7-day click or 1-day view",1.3333333333333,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$450.00_CPR- $4_113_Tactical_Robishop Mobile Carnival_May 11-Jun 7_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,55-64,"Custom Audience:  OnePlus Nord CE 3 web page visit 180D","Oneplus Nord CE 3 Launch","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB","Robishop - HP - BD - USD",314738092876571,1,1,"7-day click or 1-day view",1,0.01,,,,,,,,,,,,,,10,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,45-54,"Custom Audience: Lookalike 1% of Robishop website visitor 30 days","Robi Intelligent Bike Tracker","2304124794_P01|4800019347|Website||_Traffic_$550.00_CPR- $0.04_13,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,1,1,"7-day click or 1-day view",1,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Traffic_$550.00_CPR- $0.04_13,750_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Vehicle Tracker_Apr 27-Jun 30_All FB",0,,,,,,,active,ad,,,,,,
2023-05-14,45-54,"Custom Audience:  Robishop Website Purchaser_90days","Oneplus Nord CE 3 Launch","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB","Robishop - HP - BD - USD",314738092876571,5,6,"7-day click or 1-day view",1.2,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $5_30_Tactical_Oneplus Nord CE 3 Launch _May 8-May 31_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,25-34,"Remarketing: Remarketing to Robishop website visitor","Tactical Gas detector","2304124794_P01|4800019347|Website||_Conversions_$115.00_CPR- $6_19_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB","Robishop - HP - BD - USD",314738092876571,0,0,"7-day click or 1-day view",0,0,,,,,,,,,,,,,,,inactive,,,,,,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Conversions_$115.00_CPR- $6_19_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_Tactical Gas detector_Apr 26-May 10_All FB",0,,,,,,,not_delivering,ad,,,,,,
2023-05-14,45-54,"Remarketing: Pocket Router page visitor 30 days","IOT Catalog Campaign_Conversion","2304124794_P01|4800019347|Website||_Conversions_$785.00_CPR- $5_157_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_IOT Catalog Campaign_Apr 26-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,1,7,"7-day click or 1-day view",7,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Conversions_$785.00_CPR- $5_157_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_IOT Catalog Campaign_Apr 26-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,55-64,"Custom Audience: 1% Lookalike Samsung Website Visitor- 90D","Samsung A series Campaign - traffic","2304124573_P03|4800019283|Website||_Traffic_$100.00_CPR- $0.04_2,500_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,6,8,"7-day click or 1-day view",1.3333333333333,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Traffic_$100.00_CPR- $0.04_2,500_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",1,,0,0,0,0,,active,ad,,,,,,
2023-05-14,18-24,"Custom Audience: Website  People who add to cart 10k- 50k value products 30D  Website  Robishop Value-based Add to Cart Base>=60,000 120D Lookalike  Lookalike (1%) - Samsung_Mobile_Purchasers(Brand)","Samsung A series Campaign -conversion","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,63,68,"7-day click or 1-day view",1.0793650793651,0.04,,,,,,,,,,,,,,0.58823529,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",3,,0,0,0,0,,active,ad,,,,,,
2023-05-14,35-44,"Custom Audience: Website  People who add to cart 10k- 50k value products 30D  Website  Robishop Value-based Add to Cart Base>=60,000 120D Lookalike  Lookalike (1%) - Samsung_Mobile_Purchasers(Brand)","Samsung A series Campaign -conversion","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,11,12,"7-day click or 1-day view",1.0909090909091,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",1,,0,0,0,0,,active,ad,,,,,,
2023-05-14,45-54,"Custom Audience: Website  People who add to cart 10k- 50k value products 30D  Website  Robishop Value-based Add to Cart Base>=60,000 120D Lookalike  Lookalike (1%) - Samsung_Mobile_Purchasers(Brand)","Samsung A series Campaign -conversion","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,2,2,"7-day click or 1-day view",1,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",1,,0,0,0,0,,active,ad,,,,,,
2023-05-14,55-64,"Custom Audience: Website  People who add to cart 10k- 50k value products 30D  Website  Robishop Value-based Add to Cart Base>=60,000 120D Lookalike  Lookalike (1%) - Samsung_Mobile_Purchasers(Brand)","Samsung A series Campaign -conversion","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,1,1,"7-day click or 1-day view",1,0,,,,,,,,,,,,,,0,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,55-64,"Custom Audience: Robishop Samsung Website Visitor- 90D exclude Robishop Smartphone Purchaser 90D","Samsung A series Campaign -conversion","2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB","Robishop - HP - BD - USD",314738092876571,2,9,"7-day click or 1-day view",4.5,0.01,,,,,,,,,,,,,,1.11111111,active,,,,,,2023-05-14,2023-05-14,"2304124573_P03|4800019283|Website||_Conversions (Website)_$150.00_CPR- $4_38_Tactical_Samsung A series Campaign_Apr 20-May 31_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,45-54,"Remarketing: IOT page visitor 90 days","IOT Catalog Campaign_Conversion","2304124794_P01|4800019347|Website||_Conversions_$785.00_CPR- $5_157_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_IOT Catalog Campaign_Apr 26-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,22,35,"7-day click or 1-day view",1.5909090909091,0.02,,,,,,,,,,,,,,0.57142857,active,,,,,,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Conversions_$785.00_CPR- $5_157_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_IOT Catalog Campaign_Apr 26-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
2023-05-14,45-54,"Remarketing: OBD product page visitor 30 daysl","IOT Catalog Campaign_Conversion","2304124794_P01|4800019347|Website||_Conversions_$785.00_CPR- $5_157_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_IOT Catalog Campaign_Apr 26-Jun 30_All FB","Robishop - HP - BD - USD",314738092876571,20,30,"7-day click or 1-day view",1.5,0.02,,,,,,,,,,,,,,0.66666667,active,,,,,,2023-05-14,2023-05-14,"2304124794_P01|4800019347|Website||_Conversions_$785.00_CPR- $5_157_Robishop_IOT 0.5Mn_Q2'23 FB_PMax_IOT Catalog Campaign_Apr 26-Jun 30_All FB",0,,0,0,0,0,,active,ad,,,,,,
